VG2017:AS020;VG2017:VG'A'Ahu07'FanEx'ThOvrld;present-value;;;VT_BOOL;1;27;DI;FU ABL-Venti.#Lueft.Buero TG;;2017VGCL07U601D0;;0;0;0;0;120;DI;0;58;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu07'FanEx'DstbVsd;present-value;;;VT_BOOL;1;27;DI;Thermo ABL-Venti.#Lueft.Buero TG;;2017VGCL07M130D0;;0;0;0;0;120;DI;0;59;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu07'FanSu'DPMonOPC;present-value;;;VT_BOOL;1;27;DI;Stroem.ZUL-Venti.#Lueft.Buero TG;;2017VGCL07B930D1;;0;0;0;0;120;DI;0;60;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu07'FanSu'ThOvrld;present-value;;;VT_BOOL;1;27;DI;Thermo ZUL-Venti.#Lueft.Buero TG;;2017VGCL07M100D0;;0;0;0;0;120;DI;0;61;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu07'FanSu'DstbVsd;present-value;;;VT_BOOL;1;27;DI;FU ZUL-Venti.#Lueft.Buero TG;;2017VGCL07U600D0;;0;0;0;0;120;DI;0;62;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu07'FdmpSu'FbMon01'AlmNc;present-value;;;VT_BOOL;1;27;DI;ZUL-BSK nicht geschl.#Lueft.Buero TG;;2017VGCL07Y740D1;;0;0;0;0;120;DI;0;63;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu07'FdmpSu'FbMon01'AlmNo;present-value;;;VT_BOOL;1;27;DI;ZUL-BSK nicht offen#Lueft.Buero TG;;2017VGCL07Y740D2;;0;0;0;0;120;DI;0;64;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu07'PreHcl'FrPrtMon;present-value;;;VT_BOOL;1;28;DI;Frostschutzwaechter#Lueft.Buero TG;;2017VGCL07F900D0;;0;0;0;0;120;DI;0;65;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu07'PreHcl'Pu'ThOvrld1;present-value;;;VT_BOOL;1;127;DI;Thermo LE-Pumpe#Lueft.Buero TG;;2017VGCL07M200D1;;0;0;0;0;120;DI;0;66;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'CmnAlmT02'CmnAlmET3;present-value;;;VT_BOOL;1;27;DI;SA-Stockwerk 3.OG#CityWest;;2017VGCX00X000H0;;0;0;0;0;120;DI;0;67;DI;0;0;0;0;//
